Serialno,ROLL,PITCH,YAW,ODDO1,ODDO1_SPEED,ODDO2,ODDO2_SPEED,VELOCITY,BATTERY_PERCENTAGE,BATTERY_VOLTAGE,TEMP1,TEMP2,filename,F1H1,F1H2,F1H3,F1H4,F1P1,F2H1,F2H2,F2H3,F2H4,F2P2,F3H1,F3H2,F3H3,F3H4,F3P3,F4H1,F4H2,F4H3,F4H4,F4P4,F5H1,F5H2,F5H3,F5H4,F5P1,F6H1,F6H2,F6H3,F6H4,F6P2,F7H1,F7H2,F7H3,F7H4,F7P3,F8H1,F8H2,F8H3,F8H4,F8P4,F9H1,F9H2,F9H3,F9H4,F9P1,F10H1,F10H2,F10H3,F10H4,F10P2,F11H1,F11H2,F11H3,F11H4,F11P3,F12H1,F12H2,F12H3,F12H4,F12P4,F13H1,F13H2,F13H3,F13H4,F13P1,F14H1,F14H2,F14H3,F14H4,F14P2,F15H1,F15H2,F15H3,F15H4,F15P3,F16H1,F16H2,F16H3,F16H4,F16P4,F17H1,F17H2,F17H3,F17H4,F17P1,F18H1,F18H2,F18H3,F18H4,F18P2,F19H1,F19H2,F19H3,F19H4,F19P3,F20H1,F20H2,F20H3,F20H4,F20P4,F21H1,F21H2,F21H3,F21H4,F21P1,F22H1,F22H2,F22H3,F22H4,F22P2,F23H1,F23H2,F23H3,F23H4,F23P3,F24H1,F24H2,F24H3,F24H4,F24P4,runid
2962,39.54,0.31,108.27,309.6926714,0.01,1,0.01,-0.03,1710579465,0,0,0,12,841.9883806,677.5982115,879.1801999,865.6972367,5073906,1874.682706,1533.705227,1369.000008,1216.917547,5340827,1145.0615,704.1891065,663.5522102,953.5029627,5189133,239.6040941,492.822423,149.8568932,-499.6280538,5296209,-1300.564241,-1514.033791,-2455.518399,-2858.48865,5260622,-477.4804047,-2554.864643,-1786.488637,-2290.967773,5186305,-5482.359313,-5510.712597,-6567.149452,-7590.838881,5118851,-5701.618276,-6097.765117,-5747.019537,-6773.30369,5154339,-2881.727634,-3581.863806,-3927.418257,-4063.552485,5376196,-1492.084866,-2126.142398,-2508.670969,-1865.417704,5319691,-1211.528535,-2066.921195,-1799.077351,-1602.487249,5198159,-2874.639685,-2765.521183,-3135.693208,-2859.842265,5249356,-2174.829074,-1524.402859,-33.6113563,-1689.053068,5220807,-3050.629121,-922.4046339,-2807.895281,-3224.542344,5119271,-1959.258106,-1635.616111,-1888.87461,-2166.564432,0,-967.7540855,-1610.788128,-1261.331002,-1068.075409,5139030,-2412.62362,-2168.126433,-2337.015156,-2841.428139,5137492,1764.830393,1348.409374,1209.312203,-184.7274381,5190285,-7332.314689,-8513.012739,-7471.429169,-7146.462539,0,-1417.599626,-910.9119852,647.1442681,1303.970956,5230807,1433.010206,1406.044623,1439.899273,1629.856652,5247146,1348.80997,1556.320423,1857.811966,2097.827002,5402932,2021.781087,1962.164166,2036.910902,2341.223025,5337777,2192.755011,2026.74683,2150.016524,2216.056544,5265334,0
2963,39.54,0.31,108.27,310.8747045,0.01,1,0.01,-0.03,1710579465,0,0,0,12,934.6699554,787.2407453,961.0082137,955.4329832,5072482,1995.844987,1643.283339,1493.685211,1303.868515,5342005,1305.016708,870.7712295,787.5283815,1076.073252,5188404,263.3876586,562.891846,305.9229773,-424.5267138,5295838,-1195.802679,-1406.831551,-2332.686472,-2746.80202,5259883,-278.3879629,-2373.29244,-1599.97717,-2134.88554,5184764,-5427.477241,-5647.23379,-6729.225942,-7876.852405,5119011,-5828.166643,-6174.410665,-5981.654565,-6847.19475,5154971,-2521.310605,-3415.735055,-3721.372424,-3913.773696,5376950,-1434.969229,-2022.61746,-2429.291318,-1765.759722,5321988,-1097.962325,-1979.66453,-1832.345813,-1416.104759,5197347,-2836.985137,-2859.407807,-3187.193646,-2863.991497,5251270,-2142.156844,-1604.662046,-34.18050757,-1808.72431,5220363,-3050.254972,-959.4203832,-2806.245874,-3292.252043,5119271,-2034.169616,-1548.218843,-1892.283691,-2188.00166,0,-872.0112696,-1520.902362,-1132.490337,-967.4129808,5139030,-2171.797045,-1948.797385,-2032.142722,-2442.372877,5137131,2426.578163,2293.863871,2446.919489,1571.961564,5192191,-5962.901348,-7657.22468,-6258.391943,-6113.002634,0,-108.5585792,123.7281129,1385.082724,1838.765209,5231984,1476.669739,1354.430348,1347.886403,1606.603204,5247146,1367.970823,1493.01598,1797.188414,2037.215126,5402174,1808.911524,1949.413418,1942.720322,2188.076406,5339381,2280.890985,2023.817758,2132.2215,2199.656364,5266881,0
2964,39.54,0.31,108.27,312.0567376,0.01,1,0.01,-0.03,1710579465,0,0,0,12,1015.108871,901.7717418,993.7756326,1071.4132,5072017,2124.43305,1738.454658,1614.481551,1413.654243,5341577,1471.783068,984.922557,941.2070144,1208.288039,5189218,335.7731949,562.1350026,426.0758808,-308.0280061,5295216,-1090.137469,-1264.731888,-2221.100613,-2598.232485,5257598,-122.8665884,-2190.167841,-1303.873154,-1881.50912,5182860,-5347.026543,-5574.913949,-6594.603408,-7909.34341,5119669,-5994.413389,-6423.948239,-5959.794042,-6952.658177,5155339,-2248.384795,-3144.286156,-3510.067135,-3723.026287,5376196,-1347.181023,-1842.301837,-2362.198519,-1658.616953,5320437,-1028.85239,-1793.835435,-1773.818826,-1290.798124,5199253,-2766.762135,-2955.969806,-3217.787539,-2815.408691,5251199,-2199.844405,-1665.60675,-35.03510246,-1789.559003,5223683,-3027.445768,-991.715017,-2835.846284,-3348.593477,5119310,-2089.326389,-1466.88989,-1893.3058,-2212.366351,0,-796.6020676,-1422.308245,-1008.647199,-895.1895344,5138935,-1935.947654,-1717.049114,-1755.607079,-2116.576684,5139752,3141.130156,3134.438586,3514.186965,3286.007186,5192191,-4645.651789,-6203.028703,-5027.199921,-4552.908678,0,1098.435072,1137.635526,2044.922406,2385.695464,5232288,1603.773941,1320.572403,1243.548668,1695.59689,5247587,1327.015201,1407.021377,1628.830299,1930.061835,5401755,1592.815752,1912.702046,1804.660604,2034.867169,5338579,2322.21746,2005.206345,2101.275888,2203.202363,5266881,0
2965,39.54,0.31,108.27,313.2387707,0.01,1,0.01,-0.03,1710579465,0,0,0,12,1075.163956,1001.931478,1029.827257,1225.522959,5073194,2246.655039,1858.121445,1704.751924,1520.066587,5343880,1686.345197,1122.348975,1056.4587,1351.82787,5189218,391.3625159,615.6541584,518.7807674,-191.3228722,5295588,-952.9541204,-1133.45606,-2065.312845,-2455.616231,5254946,141.8991064,-1940.576813,-895.1802075,-1554.782398,5182065,-5090.758339,-5443.928629,-6449.744283,-7924.822292,5120387,-5891.064391,-6382.828511,-6055.359229,-6783.651429,5155792,-1842.026215,-2872.524338,-3242.022741,-3471.91296,5376950,-1311.53291,-1700.178328,-2232.074012,-1552.088936,5320437,-988.3371838,-1625.408562,-1621.217648,-1241.522992,5198971,-2651.719086,-3004.323911,-3264.00519,-2812.840439,5252734,-2238.896273,-1653.592618,-35.83124927,-1733.920034,5223373,-3065.144476,-993.2821947,-2856.571606,-3395.535857,5120128,-2123.343792,-1419.002088,-1910.532775,-2215.746269,0,-743.9861951,-1324.231101,-904.9617554,-795.9724768,5141215,-1703.852806,-1531.668936,-1437.927668,-1707.508321,5138935,3653.471904,3834.452082,4457.432291,5038.156952,5190734,-2665.248352,-4708.001265,-3191.713724,-2867.663011,0,2382.641968,2101.514332,2733.002686,2771.894754,5228528,1695.995212,1251.905181,1178.077019,1720.519159,5246851,1218.279757,1307.123044,1464.049839,1839.030479,5401755,1377.586075,1836.814661,1648.440341,1878.089427,5340880,2403.707286,1942.71078,2074.950727,2241.631193,5269140,0
2966,39.54,0.31,108.27,314.4208038,0.01,1,0.01,-0.03,1710579465,0,0,0,12,1116.342909,1092.26023,1072.297028,1318.093485,5072482,2373.171585,1973.724423,1811.889994,1617.085639,5343452,1846.487713,1201.836006,1078.780275,1546.993202,5189218,516.7574343,658.7126651,627.1616243,-60.30180093,5294473,-803.9919897,-965.9253234,-1910.593743,-2271.060031,5254648,438.4937399,-1654.189934,-448.3236651,-1248.637494,5180973,-4639.85452,-5154.791847,-6047.541771,-7569.137911,5118951,-5779.154935,-6438.785411,-5761.071386,-6600.379022,5156516,-1394.524453,-2530.256832,-3037.647376,-3232.384834,5379260,-1154.80588,-1581.045115,-2077.252627,-1493.538559,5320437,-997.5243925,-1445.558564,-1513.675303,-1258.46578,5197711,-2512.712989,-3019.000424,-3274.976901,-2813.064104,5251639,-2233.285287,-1602.436836,-36.71102914,-1770.567571,5223740,-3080.370987,-967.1246255,-2899.364807,-3393.309929,5120128,-2141.458009,-1400.030536,-1848.108491,-2203.9966,0,-715.7618294,-1239.296254,-815.214084,-723.7599844,5142031,-1485.689859,-1299.980815,-1170.423929,-1351.20578,5138118,4087.721066,4489.422924,5354.542355,6555.558384,5188683,-493.5045987,-2580.411131,-1299.4718,-812.4954825,0,3512.795149,3115.247798,3297.662935,3205.574848,5230149,1701.179708,1138.533659,1167.354714,1731.125667,5247587,1102.54549,1237.295644,1283.183691,1701.584411,5402353,1192.942853,1774.585648,1580.194368,1703.98209,5342005,2421.333314,1885.329253,2050.291266,2212.371815,5266786,0
2967,39.54,0.31,108.27,315.6028369,0.01,1,0.01,-0.03,1710579465,0,0,0,12,1166.830353,1172.061172,1120.118886,1383.908491,5072948,2453.32567,2082.832822,1893.707527,1722.491491,5347995,1996.582565,1293.969176,1206.769933,1725.28449,5190734,657.2258264,754.5485349,713.0193617,114.3447188,5292181,-662.2601153,-789.314328,-1709.983115,-2094.105955,5253483,689.2874509,-1410.583669,56.1480603,-861.0065295,5180610,-4230.733177,-4843.244769,-5594.316224,-6832.98528,5120028,-5270.472346,-6039.152867,-5488.979375,-5994.298865,5153793,-828.52294,-2232.465529,-2768.949174,-2947.006604,5378460,-970.6578454,-1500.484993,-1945.800417,-1402.92871,5320437,-1024.121701,-1197.325253,-1454.432505,-1379.954082,5196982,-2342.800847,-2972.12965,-3269.08546,-2802.086912,5252734,-2221.276593,-1669.3584,-38.01652322,-1813.092555,5223317,-3131.54881,-956.1201316,-2888.111842,-3356.869517,5118812,-2140.25907,-1404.604177,-1773.869131,-2204.915516,0,-689.7425323,-1161.724504,-747.384262,-656.0407315,5141670,-1295.648842,-1110.431795,-942.2958458,-1015.533296,5139296,4442.672224,4880.65429,5956.690018,8148.784345,5190226,2142.943283,-294.9931302,1064.876997,1346.671751,0,4610.450279,3980.319188,3918.393656,3461.132128,5228971,1712.173585,1138.624354,1159.126551,1626.726823,5249132,957.2947556,1148.698456,1245.0219,1538.912773,5403729,1038.61459,1688.049391,1522.980601,1566.768683,5344307,2408.79147,1825.640947,2025.342752,2141.873098,5269510,0
2968,39.54,0.31,108.27,316.78487,0.01,1,0.01,-0.03,1710579465,0,0,0,12,1194.164754,1232.637475,1165.157089,1473.492866,5074728,2453.911864,2171.415873,1987.803617,1843.940251,5347516,2105.6017,1430.456178,1409.405052,1845.356941,5189921,867.6355683,872.3074724,748.9033062,291.7117185,5292924,-496.7675359,-584.3515708,-1489.120765,-1888.30874,5251936,974.2657629,-1112.534478,502.3001307,-441.1492257,5181424,-3634.012399,-4271.406843,-4863.512881,-6066.711901,5122283,-4655.387658,-5568.269333,-4768.532059,-5143.917739,5154431,-216.188187,-1853.13232,-2520.132648,-2678.730295,5378460,-701.4173073,-1386.480761,-1793.491128,-1264.981552,5321241,-1109.517339,-951.148442,-1452.57522,-1490.291057,5197014,-2177.593507,-2948.221077,-3225.513658,-2789.828305,5255088,-2206.93534,-1692.776306,-40.9477312,-1921.230721,5223662,-3129.971138,-940.2234584,-2813.900474,-3355.312335,5117634,-2128.662794,-1440.462362,-1724.296126,-2201.885802,0,-681.6450331,-1093.136649,-664.7998782,-587.4418537,5144290,-1087.858245,-946.0073804,-735.3434034,-694.9089512,5140493,4567.503671,5323.910899,6489.620089,9312.207699,5189862,4929.597567,2413.290761,3723.421367,3579.309293,0,5493.344922,4932.348419,4377.885352,3701.543066,5227870,1791.782275,1183.082246,1047.791626,1359.98507,5247955,931.37009,1039.45999,1233.092976,1455.881632,5399658,913.6392903,1601.884618,1436.391794,1497.484497,5343505,2358.223836,1765.225047,2020.271701,2019.565812,5269510,0
2969,39.5,-0.04,108.0,317.9669031,0.01,1,0.01,-0.52,1710579465,0,0,0,12,1214.992273,1265.536658,1240.502139,1511.957928,5072729,2485.69487,2237.62742,2085.182788,1952.703416,5346443,2133.51978,1565.204709,1528.444006,1934.881147,5191098,1104.400237,993.1134627,823.5627844,487.4607454,5294845,-347.6273628,-378.3963176,-1277.420255,-1640.930816,5252745,1202.99248,-805.4776492,980.6474818,17.84392551,5179156,-3114.913897,-3568.648195,-3930.279244,-4902.065277,5120747,-3610.926205,-4629.873265,-3876.976489,-4058.387669,5153439,311.6246088,-1434.374843,-2189.89462,-2359.287115,5376950,-439.5204584,-1270.543723,-1656.887646,-1141.219249,5319691,-1144.62442,-763.1521043,-1427.898914,-1640.674888,5196649,-2045.701816,-2850.584196,-3205.603561,-2835.023113,5255017,-2216.078709,-1642.721316,-41.36619125,-1954.310564,5224473,-3060.895869,-942.8336952,-2743.818468,-3324.536099,5117993,-2102.785003,-1481.035847,-1709.701676,-2193.529161,0,-723.0204501,-975.3462489,-605.9885212,-540.6131112,5143019,-924.2619429,-800.0930751,-554.8914721,-495.1933626,5141575,4688.802748,5516.95747,6845.052035,10438.31714,5189133,7853.578628,5415.323814,6521.993903,5626.887744,0,6278.214832,5668.955407,4879.322643,3884.322597,5225593,1854.24198,1153.376112,970.3490337,1278.821677,5249796,1026.255659,976.3232372,1143.351673,1404.449361,5398101,837.8395763,1515.308521,1338.082242,1437.029073,5345266,2256.45032,1762.467978,2019.644627,1801.29792,5271426,0
2970,39.5,-0.04,108.0,319.1489362,0.01,1,0.01,-0.52,1710579465,0,0,0,12,1234.359069,1331.623883,1307.244537,1585.847569,5072838,2523.557942,2300.575154,2153.414272,2032.744786,5350998,2153.588392,1714.511604,1626.537479,1995.668875,5191098,1367.133411,1156.290491,918.3118286,659.3746138,5295216,-171.9527073,-200.6105492,-1049.495149,-1425.157691,5253471,1477.390681,-452.7407752,1430.68876,465.6670481,5178429,-2418.65938,-2706.041213,-2840.390869,-3746.880692,5119470,-2317.84092,-3495.405378,-2621.359719,-2709.599147,5151808,889.0602497,-1007.730644,-1833.270373,-2028.250808,5376150,-231.8179713,-1135.185182,-1520.894938,-1042.030933,5320121,-1168.832983,-606.6602149,-1481.067831,-1697.085657,5196284,-1965.531194,-2793.51673,-3137.497235,-2815.385349,5256562,-2197.323886,-1540.978035,-40.28728768,-1885.356508,5225670,-2938.865972,-912.9499311,-2684.384357,-3245.074722,5120128,-2089.718894,-1548.346335,-1728.004317,-2161.667292,0,-784.6986349,-873.5668628,-530.4053816,-524.3372959,5143835,-767.1250775,-674.9712163,-334.7110767,-264.0390009,5143113,4730.978518,5696.383153,7131.271839,11099.60138,5187591,10473.80684,8311.050839,9146.704121,7637.118434,0,6773.463637,6461.634278,5196.290149,3919.032714,5226327,1872.696593,1135.774734,984.4838441,1350.816734,5250165,1076.235628,939.631186,1050.768128,1250.244922,5398142,808.4335443,1423.649602,1208.04108,1413.686572,5346068,2107.046488,1791.956163,2000.401802,1649.515578,5273276,0
2971,39.5,-0.04,108.0,320.3309693,0.01,1,0.01,-0.52,1710579465,0,0,0,12,1234.375556,1400.364315,1354.495599,1649.489394,5072126,2541.499269,2333.305229,2207.021144,2077.14762,5350196,2158.947809,1871.4737,1670.121672,2093.280311,5192555,1677.089392,1335.599646,1047.664471,867.9908892,5292924,-8.983377344,-9.556246371,-856.123712,-1174.195686,5255017,1721.369873,-111.8822194,1931.471932,844.0323656,5177978,-1687.100423,-1782.827516,-1607.500234,-2335.793431,5119310,-772.7498977,-2029.506389,-1176.602104,-1249.526824,5155792,1483.067158,-564.1372716,-1496.688855,-1755.501002,5376905,-19.06459118,-999.6901989,-1449.974532,-981.5930662,5319691,-1142.330351,-492.7695993,-1403.289204,-1714.395753,5194742,-1909.287058,-2674.716404,-3068.030864,-2739.740337,5256123,-2213.926063,-1412.346456,-37.51283014,-1755.591167,5223662,-2858.070565,-840.2463686,-2646.836131,-3136.154428,5119171,-2062.357662,-1592.779332,-1733.247471,-2122.139997,0,-879.0542351,-770.3450818,-482.3056499,-529.0252539,5143380,-649.5127902,-512.4779872,-164.1270877,-80.37616547,5144557,4804.91968,5673.377101,7296.350102,11398.16178,5187591,13127.55461,11015.92162,11401.12127,9179.312687,0,7161.082294,6954.479155,5594.147152,3925.314144,5227504,1867.521681,1195.210239,1031.12728,1433.470696,5251270,1034.101856,824.4182291,942.1875938,1120.897279,5399699,810.2392906,1323.020978,1114.065588,1393.284138,5345266,1908.544465,1844.036208,1981.883496,1556.262225,5273579,0
2972,39.5,-0.04,108.0,321.5130024,0.01,1,0.01,-0.52,1710579465,0,0,0,12,1270.059839,1455.51452,1399.166643,1773.288838,5073550,2541.855499,2351.697282,2213.41879,2106.195179,5350196,2154.019753,2051.743489,1788.578488,2150.38152,5192555,1983.12248,1506.402018,1177.31755,1068.201888,5292181,193.5023575,145.5068726,-636.8995981,-936.6366439,5253471,2019.602456,172.9921439,2378.952659,1187.852101,5176613,-848.6885985,-807.5690854,-418.4344796,-839.3265619,5118452,898.2093121,-352.9437122,402.1760009,303.4320245,5155339,2045.655295,-167.9956207,-1141.979015,-1448.409629,5377705,114.0283759,-832.9764112,-1303.50289,-860.0821111,5320495,-1062.503849,-403.4540058,-1233.062571,-1672.890238,5195555,-1916.285232,-2504.898138,-2958.440631,-2674.436482,5256052,-2201.340431,-1384.677249,-34.44462828,-1677.483308,5226404,-2807.581124,-798.6433639,-2614.396396,-3010.001438,5120846,-2046.446089,-1624.209935,-1742.070036,-2071.587075,0,-939.446514,-699.6274968,-426.1499465,-485.5041209,5143835,-586.0476888,-382.526494,-25.78654816,169.2232154,5144196,4748.714935,5510.102224,7242.920319,11620.54586,5185406,15021.69436,13230.17057,13221.78834,10541.0307,0,7287.54683,7507.183259,5795.452932,3840.298112,5226404,1854.092814,1284.337832,1095.90287,1434.222476,5253554,883.4344349,706.5187592,831.4869948,1067.191953,5398142,783.6640521,1231.529432,1079.878839,1383.048916,5345693,1734.180452,1906.854719,2000.610071,1535.780395,5274017,0
2973,39.5,-0.04,108.0,322.6950355,0.01,1,0.01,-0.52,1710579465,0,0,0,12,1322.106948,1484.431065,1454.674866,1860.082101,5072373,2503.437491,2356.83095,2249.072368,2144.604205,5349496,2113.063049,2207.573462,1908.047299,2210.825899,5193200,2235.5639,1604.627021,1320.967904,1268.498117,5291810,394.7262275,320.0729356,-446.7639704,-660.9511392,5253923,2286.822371,458.5764405,2737.530038,1437.026714,5176976,-1.914396267,126.4562611,776.3177164,729.1968485,5118293,2619.25572,1355.161394,2025.705824,1828.995053,5153800,2487.834621,237.493413,-810.9924242,-1183.297041,5376150,373.8935152,-619.3614583,-1142.24923,-767.2120863,5318944,-978.2186266,-393.4374091,-1089.335435,-1558.85417,5194013,-1892.410773,-2295.77685,-2833.687607,-2604.776032,5258337,-2170.719921,-1339.821084,-31.1786094,-1631.06007,5227137,-2756.698985,-768.9535809,-2595.468753,-2972.547856,5118492,-2013.528955,-1653.416411,-1672.583306,-2042.322536,0,-973.7035131,-659.3308346,-414.7988918,-464.5394942,5145279,-525.4600733,-284.7321054,72.66349935,348.3102903,5146002,4561.609542,5404.582966,7066.607839,11369.59345,5185042,16641.60075,14822.19226,14434.75602,11242.23267,0,7319.039153,7761.039809,5835.744145,3824.300455,5227947,1793.962029,1372.828102,1053.30926,1355.29108,5252745,747.0333679,604.425087,740.7170125,1074.483699,5396628,798.1150653,1138.981294,1079.312502,1312.031581,5344630,1576.940871,1941.088617,2005.101887,1502.128008,5273209,0
2974,39.5,-0.04,108.0,323.8770686,0.01,1,0.01,-0.52,1710579465,0,0,0,12,1353.369377,1482.634316,1542.591314,1907.501767,5072482,2478.535739,2392.641073,2267.245225,2178.291441,5348694,2102.442406,2371.591676,2050.749826,2257.482231,5195107,2413.344878,1714.40407,1513.211917,1453.231621,5291438,587.6891488,468.9329029,-236.0082188,-398.3174394,5253483,2512.247719,729.1276919,3114.018553,1730.472048,5176525,842.5316961,1030.228624,1820.188038,2242.52975,5116956,4319.359469,3034.247849,3533.133977,3330.110686,5153800,2849.335459,615.9497484,-442.149887,-892.0799659,5379260,647.9498374,-441.7964631,-1012.164675,-649.0970108,5318944,-808.9398362,-372.9351865,-937.5783762,-1524.088446,5194013,-1892.347832,-2051.381486,-2679.932862,-2563.001507,5257159,-2077.525155,-1262.815057,-29.48762388,-1602.793839,5223740,-2735.485667,-719.0557468,-2496.025129,-2928.725786,5119171,-1980.121175,-1675.461188,-1608.113963,-2012.860388,0,-994.8288394,-664.4641295,-431.9827894,-489.3856588,5146002,-506.1209677,-221.71019,143.617641,455.5393754,5147447,4334.583605,5183.351466,6697.537562,11115.91544,5184678,17280.04845,15797.65548,15364.9257,11830.80096,0,7122.460628,7769.612614,5773.480526,3719.867784,5225960,1688.681365,1300.713629,1003.445092,1228.433071,5251199,619.7493364,578.814139,763.5002735,1123.95804,5394694,758.2466258,1065.307783,1060.013631,1256.882807,5343880,1438.53251,1948.214824,1994.415053,1471.998276,5271661,0
2975,39.5,-0.04,108.0,325.0591017,0.01,1,0.01,-0.52,1710579465,0,0,0,12,1381.899621,1478.663646,1631.040877,1915.780417,5070703,2424.248883,2405.862493,2315.120166,2200.216165,5348642,2084.38407,2508.826191,2224.615485,2291.854591,5195836,2495.279895,1886.202852,1716.045975,1605.584309,5291810,778.9920372,649.0894997,-50.46219471,-178.9681105,5254208,2728.142757,1023.256766,3359.505991,1957.996252,5176888,1721.185435,1801.764302,2889.236223,3548.625094,5118492,5827.040927,4560.388966,4852.120197,4546.311964,5154971,3136.088132,1006.424074,-119.2106682,-686.0796605,5376150,979.5005159,-261.8325486,-849.784961,-527.7821252,5320495,-688.2267466,-425.2541182,-813.2158199,-1381.393964,5193284,-1861.954315,-1820.940993,-2508.722083,-2470.170812,5258776,-1947.43214,-1177.280879,-28.42144517,-1632.903609,5223683,-2633.100428,-676.4285888,-2388.837451,-2870.491767,5117993,-1929.137665,-1693.707146,-1597.81855,-1976.573463,0,-986.4333398,-697.8219363,-464.9242506,-539.1738229,5145012,-475.5615771,-178.0381075,213.3320015,517.4417098,5148277,4025.975596,4924.896425,6389.250674,10537.12268,5184764,17652.2411,15955.79646,15280.1372,11743.61794,0,6887.793162,7636.173173,5566.077464,3570.668879,5226404,1544.469828,1219.626995,977.3492807,1050.528086,5253103,643.8619813,601.9013032,822.7517126,1039.39688,5393517,746.5130291,1012.123372,1034.735163,1199.377251,5342379,1333.056726,1960.454155,1967.805676,1437.323328,5273276,0
2976,39.5,-0.04,108.0,326.2411348,0.01,1,0.01,-0.52,1710579465,0,0,0,12,1423.024383,1493.658428,1618.374692,1837.347015,5070018,2437.504522,2395.997471,2372.561446,2235.84082,5347193,2054.144152,2593.068863,2372.842469,2332.647055,5197014,2613.060356,2066.893054,1923.76601,1784.911847,5290632,943.900062,809.2069896,124.9754721,60.97197368,5253840,2840.42966,1256.236069,3614.603214,2195.510647,5175348,2513.782576,2489.2805,3662.906625,4731.681079,5115737,6983.543538,5866.80647,5934.929647,5534.979891,5152438,3546.498076,1311.182461,171.1437954,-430.8517686,5377327,1246.83334,-103.5511545,-695.4992179,-334.6610862,5318198,-502.4386271,-419.1046042,-691.3283009,-1206.22773,5194097,-1823.749666,-1630.3902,-2345.400954,-2386.546377,5259883,-1898.66349,-1103.455644,-27.81174718,-1561.448193,5226770,-2522.302522,-650.3173502,-2311.198913,-2816.448492,5120028,-1897.319587,-1699.394089,-1595.499766,-1926.034593,0,-1015.461798,-731.6485836,-527.3517692,-632.9863258,5143835,-473.8977218,-129.0778329,226.8165516,459.8001164,5148731,3777.173764,4594.706543,6094.664833,9825.984419,5183587,17030.38234,15661.48579,14799.32176,11620.32435,0,6464.526357,7277.970363,5302.446276,3398.664828,5226404,1507.992579,1178.809829,936.2761263,1033.625901,5253103,687.4970969,497.9354516,825.4441826,974.9821219,5392929,711.6798831,984.4941218,1017.627319,1177.889569,5342432,1251.011256,1951.150498,1940.786877,1397.569226,5272099,0
