Serialno,ROLL,PITCH,YAW,ODDO1,ODDO1_SPEED,ODDO2,ODDO2_SPEED,VELOCITY,BATTERY_PERCENTAGE,BATTERY_VOLTAGE,TEMP1,TEMP2,filename,F1H1,F1H2,F1H3,F1H4,F1P1,F2H1,F2H2,F2H3,F2H4,F2P2,F3H1,F3H2,F3H3,F3H4,F3P3,F4H1,F4H2,F4H3,F4H4,F4P4,F5H1,F5H2,F5H3,F5H4,F5P1,F6H1,F6H2,F6H3,F6H4,F6P2,F7H1,F7H2,F7H3,F7H4,F7P3,F8H1,F8H2,F8H3,F8H4,F8P4,F9H1,F9H2,F9H3,F9H4,F9P1,F10H1,F10H2,F10H3,F10H4,F10P2,F11H1,F11H2,F11H3,F11H4,F11P3,F12H1,F12H2,F12H3,F12H4,F12P4,F13H1,F13H2,F13H3,F13H4,F13P1,F14H1,F14H2,F14H3,F14H4,F14P2,F15H1,F15H2,F15H3,F15H4,F15P3,F16H1,F16H2,F16H3,F16H4,F16P4,F17H1,F17H2,F17H3,F17H4,F17P1,F18H1,F18H2,F18H3,F18H4,F18P2,F19H1,F19H2,F19H3,F19H4,F19P3,F20H1,F20H2,F20H3,F20H4,F20P4,F21H1,F21H2,F21H3,F21H4,F21P1,F22H1,F22H2,F22H3,F22H4,F22P2,F23H1,F23H2,F23H3,F23H4,F23P3,F24H1,F24H2,F24H3,F24H4,F24P4,runid
5562,55.31,-0.12,108.44,3361.241656,0.01,1,0.01,0.02,1710579466,0,0,0,12,1239.266684,750.8587072,26.17061089,-719.615421,5030338,1444.923303,750.5796862,-3.959277621,-1000.81308,5180333,3746.341677,2179.343664,1072.075074,166.543652,5174182,-1122.873065,-2190.099718,-3855.256633,-5006.005428,5293604,-1416.529779,-237.8082954,493.1529069,1550.434128,5136411,-176.3693995,-673.2459233,-181.4001464,-465.3170072,5123919,-872.4878749,-1082.599807,-1178.700308,-1188.458598,5065308,104.1448774,-215.0789071,-99.77152879,-242.5073506,5098842,-308.8000895,-703.7897945,-954.7165954,-1123.530316,5305937,-541.4702282,-739.9098368,-881.4025924,-729.5044345,5264664,-784.7142918,-704.3722406,-764.1085235,-745.3478699,5139391,-815.0524909,-793.8119088,-766.7489229,-636.2851165,5221907,-619.8119292,-630.6590146,-43.7144256,-930.3905997,5185577,-1089.679746,-261.1429534,-1180.980756,-1344.852029,5101554,-1104.133626,-1057.34315,-1077.576286,-1105.749314,0,-817.1182726,-897.1517435,-745.8731452,-656.2591548,5107541,-904.9950743,-926.6476338,-1162.272716,-1254.66089,5123461,-589.2266885,-600.2327727,-472.161253,-504.5088209,5127450,-754.9499898,-867.8525616,-750.4385005,-685.2571756,0,-645.6937104,-685.3542281,-541.694369,-319.3794241,5188319,-445.8179511,-530.8522972,-560.1051702,-668.0211359,5221618,-877.7446694,-915.9473424,-949.595526,-957.4129427,5367389,-702.1418329,-634.891075,-564.9305301,-640.5266323,5290632,-841.0413507,-686.9080499,-501.6552281,-206.9286514,5243468,0
5563,55.31,-0.12,108.44,3362.403204,0.01,1,0.01,0.02,1710579466,0,0,0,12,1163.276483,701.7391165,-71.4574689,-808.0593197,5037520,1433.95355,774.3620379,60.46264691,-950.4564013,5188404,3537.185759,1853.114516,774.0392848,-197.5196546,5183673,-1502.545968,-2527.900297,-4220.588819,-5240.423393,5297015,-1592.657609,-461.412517,285.5136744,1337.235061,5134873,-207.230578,-694.1669427,-228.724834,-507.2695624,5126012,-917.1056364,-1092.386373,-1207.083003,-1225.488696,5065419,55.03208949,-249.8179095,-114.8424059,-250.1968336,5099142,-333.382603,-687.0386146,-923.5273229,-1076.760669,5305565,-558.1849657,-729.6539798,-850.852963,-698.9084627,5266211,-773.9231173,-702.8721064,-739.6077585,-724.1150252,5138861,-810.4849618,-767.6579352,-730.7655064,-612.6862523,5221252,-608.9003533,-642.3201679,-43.88971792,-947.0168663,5184037,-1055.734156,-205.4464887,-1158.136084,-1284.511299,5100838,-1102.466316,-1077.064465,-1063.552003,-1082.194187,0,-840.5850995,-904.1748118,-760.1570833,-669.8697133,5107337,-876.3656123,-899.8971779,-1145.437435,-1223.039366,5122643,-610.7708922,-614.7642888,-497.2484796,-522.3730659,5128170,-779.0906653,-871.8021692,-755.4189283,-686.2740724,0,-661.9957175,-710.5815309,-561.2285219,-332.3703795,5189218,-470.0452657,-556.0162277,-580.6982727,-674.0911188,5218898,-866.7831664,-900.9569455,-929.0836239,-935.2675566,5368002,-692.4397209,-625.6436125,-537.7170853,-614.674366,5291438,-809.7612505,-684.8510467,-534.6144084,-217.6071297,5244204,0
5564,55.31,-0.12,108.44,3363.564753,0.01,1,0.01,0.02,1710579466,0,0,0,12,1141.470072,631.3298963,-108.4430169,-854.0085959,5054938,1419.789454,811.9423068,111.856668,-892.6177249,5191742,3322.187109,1677.903154,584.3108341,-443.0107323,5179069,-1838.539916,-2826.65983,-4349.252422,-5410.751728,5297015,-1752.098793,-674.3004933,89.17853252,1055.214234,5139296,-287.2282302,-754.0656313,-309.6590165,-550.4103648,5131244,-982.0035063,-1129.479247,-1250.962748,-1269.14479,5066486,-2.459406117,-309.8174423,-141.1080422,-268.2837406,5098842,-345.6587822,-678.9389614,-883.9554333,-1029.213414,5304820,-572.6315777,-726.6088793,-826.1752261,-686.6093069,5265403,-752.3473717,-708.4924025,-713.4509259,-701.5704678,5138478,-797.8380321,-740.9366094,-684.3847379,-595.6312794,5221907,-599.7745799,-663.9185922,-43.35915428,-942.8265564,5184401,-1026.311791,-160.5589329,-1142.263219,-1248.159533,5100735,-1109.954514,-1090.765023,-1052.713163,-1055.72906,0,-861.0995794,-911.8036512,-784.8101064,-694.2672835,5105904,-835.4218172,-871.0215694,-1122.382719,-1197.643016,5125978,-617.7235802,-618.445747,-504.1868511,-536.4040132,5127188,-802.2118979,-877.2820464,-766.6439982,-696.3226977,0,-676.4760191,-739.442614,-565.4723794,-346.345308,5186220,-487.9843781,-575.3065288,-605.7622288,-678.6282357,5218898,-850.8531516,-877.522682,-901.3686306,-899.7384994,5362021,-680.6193007,-614.7115059,-520.4817089,-596.2274285,5290325,-767.8565502,-672.3166907,-563.1150962,-211.3975586,5245382,0
5565,55.31,-0.12,108.44,3364.726302,0.01,1,0.01,0.02,1710579466,0,0,0,12,1142.482766,621.6971318,-148.6185926,-861.2152657,5064708,1424.05002,856.8589624,145.0789043,-852.8825581,5198524,3189.177412,1537.335843,488.8064823,-569.1168936,5184401,-1938.501952,-2911.140294,-4490.350588,-5407.064617,5291004,-1937.606249,-861.7989014,-160.5963834,790.2540282,5143474,-394.8718557,-823.1836005,-425.650655,-633.9575029,5135497,-1072.795948,-1191.490175,-1312.594727,-1327.863058,5066952,-102.5504213,-370.5001227,-210.4661701,-292.527338,5100480,-363.3290766,-669.4817729,-842.6923106,-979.334684,5307054,-585.0163981,-719.6424012,-802.8897325,-686.9418032,5264664,-735.4386399,-718.23856,-702.1592905,-678.8001684,5141670,-777.1714221,-710.538419,-634.5332968,-585.6794625,5222273,-610.3866399,-685.6805347,-41.87115109,-937.0205717,5186305,-1015.206299,-105.2875233,-1133.850836,-1215.165939,5102167,-1118.689615,-1110.242104,-1055.086905,-1043.376541,0,-878.6399945,-935.9531907,-809.6439815,-718.4220008,5105546,-803.6206878,-858.5284895,-1101.848828,-1169.988569,5122903,-631.9272908,-632.3187775,-521.0234328,-546.2487267,5126698,-823.6449069,-881.0442223,-782.8684548,-708.5252132,0,-695.4106252,-763.6152982,-585.1001453,-363.3069217,5185941,-504.0190016,-590.6435653,-630.3938754,-685.0116735,5218217,-828.3980584,-846.9205597,-867.5102666,-862.4275702,5365458,-677.961119,-604.2259815,-508.532998,-585.2907955,5288406,-730.0828994,-665.3809966,-584.9355665,-220.0157664,5245382,0
5566,55.31,-0.12,108.44,3365.88785,0.01,1,0.01,0.02,1710579466,0,0,0,12,1208.47296,629.2625643,-110.8167552,-805.2612091,5067086,1430.061948,894.4730986,189.0696372,-819.0364082,5199618,3138.730437,1568.238848,536.4565647,-623.9639121,5187676,-1982.831159,-2971.305472,-4447.386464,-5369.37561,5286230,-2086.271362,-1100.326726,-390.1549378,496.9182738,5142752,-534.3940306,-920.962462,-571.5866247,-749.2430923,5143208,-1180.444032,-1269.630904,-1386.003355,-1402.929454,5065885,-196.6156143,-459.7075724,-296.735789,-346.2715074,5101705,-363.5084157,-664.6579871,-797.6845424,-922.1615612,5307799,-604.0625029,-714.3454882,-796.7783718,-683.7530052,5263555,-742.1860632,-721.0571864,-686.2667869,-658.8900973,5142374,-767.5213226,-683.7538517,-600.1921612,-576.5493425,5223084,-629.888564,-710.4322424,-40.37412476,-947.7844291,5183587,-1026.343456,-130.7318047,-1128.408426,-1197.715111,5101196,-1135.363013,-1130.381678,-1065.113038,-1044.493175,0,-903.7846267,-962.532929,-852.5510187,-746.2279821,5105392,-776.7196752,-862.5102345,-1077.369686,-1168.521258,5127548,-641.810988,-651.809626,-545.178141,-542.9696548,5124801,-843.3281513,-891.4407261,-806.3547352,-729.5585312,0,-718.5244143,-786.9258202,-611.201408,-375.6841771,5183951,-517.9328493,-607.9902357,-656.890049,-680.1771801,5218217,-799.8567956,-811.7958173,-833.9573921,-822.3519527,5366449,-683.6271705,-601.3182655,-498.0809074,-570.5296234,5289954,-722.3814681,-677.5760879,-597.8540942,-224.562197,5247146,0
5567,55.31,-0.12,108.44,3367.049399,0.01,1,0.01,0.02,1710579466,0,0,0,12,1341.737508,723.0479351,-33.70716835,-704.0902976,5066731,1464.393563,947.5458094,222.6379266,-789.1136513,5200430,3161.419951,1726.72712,710.7543122,-520.2486026,5184678,-1834.526615,-2865.119148,-4367.147357,-5277.729026,5284310,-2190.515829,-1313.364491,-586.6527599,252.3400312,5148370,-680.2635303,-1030.651067,-730.1103618,-880.6915563,5146724,-1300.154982,-1336.722228,-1452.446533,-1476.736719,5066019,-319.4296432,-570.8352592,-408.8245858,-423.6040218,5103192,-385.4040363,-655.7734742,-762.4787164,-870.3881421,5311510,-637.6006604,-701.3986762,-807.5497302,-696.4899661,5263186,-772.3787832,-745.902129,-688.2684356,-650.3886686,5140017,-765.4470015,-666.5077842,-582.7423091,-567.2852521,5220807,-646.0667724,-741.7999624,-39.89522471,-948.5443696,5182065,-1031.11872,-205.0528605,-1131.146836,-1166.909288,5099661,-1154.177414,-1156.469712,-1080.095624,-1053.835506,0,-926.4348351,-998.8034965,-892.1809939,-785.5947291,5104011,-768.1377692,-860.8753906,-1073.47922,-1181.384055,5125160,-662.1746763,-668.6277963,-583.2862766,-547.0292462,5123919,-877.934027,-892.5819582,-829.6964979,-750.68056,0,-746.1422652,-808.8619554,-632.5200547,-394.4191532,5184764,-518.9404039,-626.7094388,-680.7548264,-691.2143497,5217039,-768.932525,-775.8244624,-804.5443882,-789.8799616,5365834,-689.7079565,-611.6616657,-495.3507762,-556.4525076,5288777,-717.6934265,-686.2340881,-616.8779134,-225.0820902,5247146,0
5568,55.42,0.2,108.62,3368.210948,0.01,1,0.01,0.0,1710579466,0,0,0,12,1470.735254,853.3482886,100.3789661,-541.2961759,5063998,1500.107311,996.6508585,249.0579905,-763.9486635,5192639,3294.570853,2033.115613,921.3468021,-360.44787,5183137,-1662.663422,-2733.541489,-4133.420577,-5075.01353,5288086,-2240.36135,-1412.571906,-743.4454789,92.66050559,5146739,-842.8287684,-1154.190574,-881.7956195,-1025.111934,5147367,-1414.140547,-1416.784943,-1523.115191,-1561.093883,5066241,-473.2938629,-698.2858909,-541.3787093,-525.0126544,5100989,-419.3000985,-659.9341041,-738.9390672,-827.7972107,5311078,-680.3331319,-699.6825005,-822.6644302,-721.0531333,5262447,-804.659335,-787.6041581,-709.3533748,-657.4442962,5138309,-756.1240161,-664.9250933,-560.6588362,-568.1351439,5218898,-676.384608,-772.5855075,-39.46160038,-978.9166795,5181251,-1040.869633,-283.6923171,-1134.734831,-1153.65071,5099303,-1179.735526,-1187.523398,-1103.154109,-1064.232479,0,-959.0919788,-1030.008329,-941.0578914,-820.9403407,5106006,-776.4631902,-878.9325439,-1075.985563,-1189.322648,5127188,-700.4337448,-696.8827919,-621.6211495,-560.2628,5121924,-906.5141151,-902.7783188,-856.2521077,-775.2677596,0,-758.848785,-818.2309362,-658.9999724,-404.6303991,5182860,-528.8715324,-643.3025348,-709.4153608,-712.7114188,5219709,-743.3256936,-743.7820504,-772.6133279,-753.5799119,5363526,-695.1066483,-623.3294899,-505.3815183,-552.0911205,5294410,-717.3201255,-694.3459441,-627.8142582,-217.4921795,5245601,0
5569,55.42,0.2,108.62,3369.372497,0.01,1,0.01,0.0,1710579466,0,0,0,12,1662.125046,1041.304823,305.202754,-352.4172853,5059552,1549.488261,1072.76201,303.9886625,-779.2898482,5187761,3446.513472,2347.103893,1247.810523,-67.22956962,5176525,-1371.116677,-2487.132658,-3926.458591,-4888.382943,5287407,-2187.690257,-1443.008678,-847.9185882,-62.56823799,5149092,-997.7187011,-1286.829836,-1041.393526,-1135.649009,5144918,-1532.212474,-1514.843463,-1601.80026,-1653.763822,5063176,-649.3096284,-840.4621752,-688.172815,-636.8630062,5100735,-485.2662828,-676.1805887,-729.4049427,-802.2186098,5311137,-726.7295999,-695.511886,-848.4030038,-753.4814152,5261270,-849.6702536,-836.6881617,-745.9406069,-670.96467,5140493,-766.1279238,-673.722511,-547.4168383,-577.2564728,5220075,-717.5515678,-816.0368442,-39.35741479,-1022.31131,5184486,-1043.233282,-340.8918008,-1152.3181,-1152.52397,5100480,-1200.611096,-1223.959927,-1116.823325,-1074.882266,0,-1007.494521,-1080.164617,-986.7292247,-863.9887983,5104675,-774.9402672,-907.7821355,-1094.204539,-1219.405801,5129804,-744.1574288,-732.8497273,-667.2207753,-587.3056156,5123362,-942.2937527,-921.9981267,-873.0134131,-800.2956852,0,-775.8285808,-829.0399949,-679.6474917,-416.0265094,5186305,-539.8945634,-657.5016531,-735.4834213,-733.6086603,5216960,-714.9675178,-710.6441366,-739.4257414,-719.596589,5364328,-702.9264168,-628.3344122,-521.0274322,-556.692519,5293730,-710.9936854,-705.9026029,-622.3481909,-206.994266,5245014,0
5570,55.42,0.2,108.62,3370.534045,0.01,1,0.01,0.0,1710579466,0,0,0,12,1830.119573,1298.689507,462.4384232,-153.562203,5054243,1673.421483,1165.444881,342.1593644,-741.9009932,5181060,3667.101213,2696.191529,1454.768119,118.4841446,5167203,-1277.889082,-2387.82205,-3664.913865,-4632.405567,5285859,-2184.27719,-1501.478408,-951.0575814,-132.8991119,5146551,-1134.466357,-1383.188743,-1191.132134,-1252.447569,5146645,-1646.785229,-1614.122205,-1687.084528,-1738.604434,5064353,-801.687797,-966.5812992,-839.5815582,-745.6220358,5100838,-560.5722695,-697.4559021,-736.2156906,-788.7934946,5306994,-761.8868958,-714.0479113,-872.0070687,-796.3829514,5260622,-897.0540742,-899.679028,-785.4545643,-701.6574801,5143930,-795.7863181,-689.2475386,-534.9511395,-588.2655171,5220807,-753.9160627,-860.8327083,-38.85144632,-1064.207896,5184764,-1061.477523,-360.5499517,-1167.13464,-1152.682891,5100019,-1230.77787,-1253.591057,-1145.053487,-1086.593901,0,-1067.980924,-1139.688647,-1052.395901,-905.3916848,5102063,-793.8133293,-953.4938376,-1131.175053,-1274.974674,5130427,-802.860665,-779.203717,-714.3059753,-621.1242137,5125455,-980.807779,-952.2097008,-903.0853852,-832.7154575,0,-795.0897894,-840.4456851,-704.668943,-434.1776171,5186948,-558.0755632,-666.1773847,-758.0703241,-754.8635416,5216960,-680.5430599,-671.4242854,-707.3354666,-680.6747784,5364280,-713.8858178,-638.0429531,-545.0957577,-554.4358868,5294473,-713.4507513,-704.6008938,-603.3647737,-184.2625491,5241923,0
5571,55.42,0.2,108.62,3371.695594,0.01,1,0.01,0.0,1710579466,0,0,0,12,2035.931528,1501.617293,686.7602016,79.37587853,5048939,1793.356751,1245.119392,419.2895631,-677.3151172,5174270,3790.683409,2912.402974,1639.479336,300.3403495,5149908,-1243.783338,-2313.739062,-3591.623484,-4513.843368,5289890,-2169.881405,-1559.584697,-1016.071481,-229.2768838,5145107,-1269.773997,-1468.887189,-1306.448544,-1353.132941,5149267,-1732.82712,-1686.315266,-1748.291051,-1806.87543,5063531,-958.4392259,-1086.86045,-944.3895493,-842.5983308,5101451,-630.732988,-730.9030184,-734.5966318,-795.1942418,5305192,-798.5860142,-751.2670395,-892.4811391,-819.3197274,5257528,-956.4533319,-959.3432737,-829.4726204,-735.1362987,5142392,-827.6267927,-705.4893061,-531.4734873,-603.3939399,5220807,-795.8265037,-900.3052293,-38.22785798,-1116.024534,5184037,-1090.444875,-426.7346404,-1188.791677,-1166.619758,5099915,-1259.707335,-1286.428551,-1182.286214,-1105.457866,0,-1124.914086,-1201.953266,-1124.412674,-963.4268278,5101347,-825.3502348,-1013.752707,-1180.091662,-1335.698032,5131147,-867.6384805,-827.3854863,-767.7310548,-673.3928078,5122643,-1025.52859,-987.9397309,-942.803764,-857.3216362,0,-816.0405472,-850.4045605,-733.6769917,-446.9914119,5185492,-579.280598,-680.82023,-780.0873857,-767.6706342,5218166,-658.9681517,-639.6745226,-676.9415903,-642.8977271,5362774,-719.0789727,-659.2080584,-559.9448656,-554.3004075,5289890,-701.2388281,-693.1376461,-580.9599286,-155.6282417,5243763,0
5572,55.42,0.2,108.62,3372.857143,0.01,1,0.01,0.0,1710579466,0,0,0,12,2261.470435,1748.403135,891.3156204,297.7073869,5043168,1951.817144,1382.605457,468.9919383,-673.4869583,5166840,3886.747856,3059.962683,1698.389441,349.1481128,5137227,-1208.994905,-2325.176889,-3599.424528,-4443.469173,5299307,-2193.128221,-1574.74291,-1116.461618,-303.5078597,5144024,-1367.114919,-1503.490766,-1421.848635,-1437.699684,5147916,-1768.291073,-1739.316746,-1780.887684,-1849.458237,5063441,-1096.702374,-1185.947585,-1028.581398,-914.4307955,5104266,-689.6479829,-747.822378,-737.1730867,-790.2144952,5301350,-833.7301215,-777.625372,-909.0740725,-843.4537287,5259883,-1006.362145,-1017.647416,-881.0952256,-780.8146981,5142392,-847.3045429,-727.5192967,-521.3711944,-612.8245354,5220441,-825.6865054,-944.9865366,-36.14999831,-1162.583844,5182860,-1116.19324,-508.7598915,-1216.159789,-1166.007852,5100019,-1294.25559,-1313.580096,-1214.38937,-1124.656045,0,-1184.256905,-1263.269784,-1191.032035,-1023.837213,5104419,-862.7419192,-1071.718913,-1240.148926,-1394.982196,5128530,-934.0628257,-880.5896068,-826.1810885,-733.8779187,5121664,-1062.249847,-1029.914907,-980.9178644,-886.4970163,0,-832.6265474,-871.8025864,-760.4843033,-472.0534114,5185492,-596.7042407,-697.1206895,-805.0106283,-790.6706634,5220153,-656.3785342,-618.7161049,-655.365371,-607.2799038,5362774,-726.0000027,-676.4143479,-572.9249821,-560.8915091,5291502,-682.6022533,-685.7210013,-542.8295774,-134.8605659,5244941,0
5573,55.42,0.2,108.62,3374.018692,0.01,1,0.01,0.0,1710579466,0,0,0,12,2415.695592,1971.023527,1121.252211,567.11741,5024218,2105.253343,1468.78544,576.7298485,-613.3712548,5158325,3961.404973,3181.826332,1711.491213,293.1165024,5127548,-1290.503861,-2451.828728,-3501.565845,-4371.359881,5302222,-2219.242957,-1634.59918,-1194.698554,-359.4734587,5143208,-1497.842064,-1571.980452,-1497.386705,-1478.82471,5151446,-1813.521868,-1751.512145,-1790.03459,-1855.976365,5060112,-1227.64647,-1266.090661,-1111.54986,-967.1891034,5104266,-741.970645,-765.7144211,-744.1169825,-782.5148669,5301477,-866.1020221,-807.9790098,-930.9116498,-865.5044071,5259444,-1059.874634,-1074.106388,-931.0590294,-813.2899611,5141215,-877.8747641,-752.9194008,-527.8207142,-632.5002789,5219996,-864.0535283,-981.0205245,-35.08121582,-1214.61614,5181701,-1154.724412,-516.7134852,-1243.019957,-1171.920454,5098842,-1330.627152,-1341.55338,-1237.86973,-1142.754936,0,-1230.334269,-1307.678016,-1251.906474,-1068.978496,5103702,-901.8852002,-1126.752625,-1299.149547,-1439.093214,5129804,-998.4594969,-933.4568038,-880.7610604,-798.9732167,5123461,-1100.5625,-1072.261919,-1016.82587,-915.9411348,0,-863.6242524,-898.9257282,-792.6655339,-500.5509432,5183224,-626.2026028,-720.8335172,-830.9160742,-820.9007347,5220075,-655.9542925,-608.6096555,-645.4339499,-585.4357773,5365649,-734.9403143,-683.5496091,-588.6714011,-571.2146197,5290325,-665.9926041,-674.559101,-511.9366104,-110.590282,5243836,0
5574,55.42,0.2,108.62,3375.18024,0.01,1,0.01,0.0,1710579466,0,0,0,12,2566.566297,2225.070345,1372.302119,814.2865113,5014800,2326.562181,1629.5417,682.964842,-554.6476315,5150806,3987.965178,3242.795752,1738.627204,329.0681607,5120747,-1409.140959,-2442.639359,-3494.296283,-4305.16162,5307054,-2215.193918,-1695.399643,-1295.939728,-486.3320231,5147554,-1622.107463,-1641.599669,-1584.383112,-1551.23923,5151891,-1833.875145,-1777.794657,-1787.338084,-1871.915768,5060243,-1321.28418,-1356.790121,-1171.08769,-999.2406655,5102883,-792.9109263,-780.8868277,-737.3857665,-787.0446569,5304076,-916.1768283,-848.4175384,-955.4255343,-896.1912141,5258266,-1102.338309,-1129.635123,-992.3938941,-863.1593704,5142752,-908.9175385,-797.2534091,-553.8446535,-657.2899374,5222273,-904.6542641,-1028.951087,-35.91019843,-1265.772097,5182065,-1193.327061,-515.8832017,-1275.080766,-1196.656182,5098588,-1368.574049,-1373.788219,-1263.253077,-1164.091177,0,-1269.871065,-1343.617778,-1311.515632,-1125.421717,5104061,-947.456081,-1162.958811,-1351.480845,-1485.574058,5130884,-1049.78325,-986.0332325,-937.4067239,-864.0723721,5124180,-1131.907269,-1123.107456,-1044.630942,-953.7535287,0,-889.5386314,-930.9359694,-824.7953399,-533.7292534,5185128,-659.9241034,-742.1134668,-857.6878904,-842.2504421,5220519,-660.902661,-604.6157976,-630.292115,-557.3128478,5367626,-740.3913139,-697.1568329,-597.3117243,-581.1837645,5289519,-647.7067067,-665.7822587,-475.6439179,-84.33593331,5245014,0
5575,55.42,0.2,108.62,3376.341789,0.01,1,0.01,0.0,1710579466,0,0,0,12,2755.94592,2478.889312,1639.000207,1146.751362,5005383,2555.425107,1794.298681,830.2462502,-405.9034057,5142847,4020.233915,3237.330691,1668.993814,275.2257301,5115938,-1545.283563,-2508.953561,-3471.467403,-4277.359435,5310468,-2262.410948,-1791.974142,-1425.742578,-594.3079585,5149092,-1740.885775,-1723.729395,-1638.312062,-1612.874455,5148370,-1875.983468,-1787.438471,-1792.524844,-1867.247466,5059421,-1428.315955,-1427.346413,-1219.385833,-1049.922124,5103702,-839.8787787,-806.3332507,-740.736886,-797.3839341,5305625,-968.1210548,-896.4305431,-988.4283845,-930.6363164,5257528,-1148.500684,-1173.517785,-1050.439184,-916.7260911,5141215,-953.6129485,-851.9928048,-592.9524973,-685.0921422,5220807,-950.5276214,-1084.086824,-37.27948018,-1315.924111,5184037,-1224.12244,-536.330577,-1302.894241,-1224.513658,5100123,-1401.906227,-1409.324428,-1290.911346,-1193.262939,0,-1326.755985,-1385.976849,-1362.339149,-1185.503527,5102883,-997.0382572,-1202.303974,-1399.468601,-1535.57494,5130524,-1105.450378,-1035.965048,-984.74071,-922.7283311,5120028,-1172.590035,-1170.093141,-1078.478774,-989.9721967,0,-922.9823457,-966.3952935,-862.4221332,-562.1077963,5183951,-700.6678405,-753.5342967,-875.4717823,-856.7089272,5220886,-662.3485211,-604.4141589,-611.7154236,-540.0586158,5368379,-741.6742721,-712.5753905,-596.9310194,-589.7129687,5291131,-628.0332424,-656.9207879,-447.1578291,-52.88665135,5243542,0
5576,55.42,0.2,108.62,3377.503338,0.01,1,0.01,0.0,1710579466,0,0,0,12,2959.097832,2753.723889,1938.481335,1465.348183,4996190,2811.423119,2048.403901,1054.831097,-199.7720488,5133792,3965.016624,3145.666463,1521.219114,178.7159255,5110768,-1709.18324,-2615.714305,-3530.530769,-4324.626604,5310095,-2333.400813,-1919.352523,-1544.816581,-782.6772542,5147541,-1830.859351,-1792.519839,-1690.619705,-1702.050735,5146017,-1901.007002,-1819.583839,-1832.660009,-1895.619404,5062466,-1501.831386,-1495.972197,-1251.235234,-1093.141161,5105853,-877.0805342,-835.847343,-744.384802,-817.0611841,5305192,-1025.129271,-947.9275189,-1015.91838,-974.7727402,5258337,-1197.047733,-1210.438538,-1104.804852,-972.2932883,5139942,-999.19447,-897.2226456,-649.4537305,-708.1729456,5218898,-999.5125089,-1135.78249,-38.97005666,-1359.294801,5182515,-1240.650803,-537.9171467,-1331.181635,-1257.063899,5098588,-1441.317796,-1454.298653,-1307.161269,-1214.072923,0,-1383.077716,-1420.243009,-1408.826801,-1246.387726,5103241,-1053.056148,-1236.585388,-1463.18882,-1581.430688,5128005,-1155.274462,-1074.754515,-1029.454428,-966.7863478,5118492,-1209.9936,-1210.618061,-1106.753072,-1018.102106,0,-958.3047086,-997.6077654,-900.6943259,-594.3490127,5183951,-732.0329118,-762.1620732,-882.6134557,-871.4752865,5218532,-671.1244465,-602.884367,-596.4821481,-530.7463736,5366073,-743.1104596,-720.5165986,-596.6324539,-583.3090179,5291502,-602.2572727,-647.7502508,-421.4846732,-26.20079837,5240893,0
